HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Image_url,commands,Approve,Reject
385MDVINFC95L11L6JI3GSB0BOCWJL,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:31 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:31 PDT 2015,,,384PI804XTV8YYHJQ93XPIO3U650S2,A18I566TMVVSFQ,Approved,Mon Oct 12 11:07:25 PDT 2015,Mon Oct 12 11:07:53 PDT 2015,Mon Oct 12 23:07:53 PDT 2015,Mon Oct 12 22:23:29 PDT 2015,,,28,100% (107/107),100% (90/90),100% (90/90),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0307.gif,"Working from bottom to top, place three blocks side by side.</br>Above the previous row, place a row of four blocks, leaving one to overhang the previous row on the left side.</br>Over the left-most block of the previous row, place a vertical column of three blocks.",X,
306W7JMRYYSODH7RKOPG4OP1LC08BX,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:24 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:34 PDT 2015,,,3PS7W85Z80WR9SIBF5RGSYLIZTU9TT,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:29:44 PDT 2015,Mon Oct 12 13:30:30 PDT 2015,Tue Oct 13 01:30:30 PDT 2015,Mon Oct 12 22:23:08 PDT 2015,,,46,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0205.gif,"Start with any block, if a block is already filled in, keep it filled in</br>Put a block to the left of the last block</br>Put a block below the last block</br>Put a block below the last block</br>Put a block below the last block</br>Put a block below the last block</br>Put a block to the right of the last block</br>Put a block above the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block",X,
3X55NP42EOA4GE2VRCCL8RMFMUN3PL,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,3QFUFYSY9Z9GTHUY3QQ0UMV1MSSF4F,A1LRJ2MQD4AMES,Approved,Mon Oct 12 11:22:52 PDT 2015,Mon Oct 12 11:23:53 PDT 2015,Mon Oct 12 23:23:53 PDT 2015,2015-10-13 06:25:18 UTC,,,61,100% (36/36),100% (36/36),100% (36/36),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0221.gif,"Place 1 block on the grid</br>To the right of the 1 block, put 3 blocks stacked vertically</br>To the right of the 3 stack, put 1 block</br>To the right of that 1 block, stack 5 blocks vertically",X,
30QQTY5GMKEZ92BEAAE5VELUZD27UR,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:47 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:56 PDT 2015,,,3R8YZBNQ9ICA3T2QJ4Z19XJPKW77Q1,A38BNV13AV0S8Y,Approved,Mon Oct 12 13:21:51 PDT 2015,Mon Oct 12 13:22:26 PDT 2015,Tue Oct 13 01:22:26 PDT 2015,Mon Oct 12 22:23:09 PDT 2015,,,35,100% (53/53),100% (53/53),100% (53/53),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0925.gif,5 horizontal blocks</br>put 2 on top of the right block</br>2 on the bottom of the right block</br>put 2 on top of the 2nd to left block,X,
3VDI8GSXAFNK4YF20AHU5ZGY1PT8GF,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:59 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:04 PDT 2015,,,354GIDR5ZC08XPX7H7KDFCIKZE300W,APLBF6JY2C1QZ,Approved,Mon Oct 12 13:23:04 PDT 2015,Mon Oct 12 13:25:18 PDT 2015,Tue Oct 13 01:25:18 PDT 2015,2015-10-13 08:30:17 UTC,,,134,100% (6/6),100% (6/6),100% (6/6),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0718.gif,Place only one block in the first row.</br>New Row. Place two blocks horizontally with the right most block directly under the block above.</br>New Row. Place two blocks horizontally directly below the blocks above.</br>New Row. Place three blocks horizontally with the two right most blocks directly below the blocks above.</br>New Row. Place two blocks horizontally with them directly under the right most blocks above.,X,
3BFF0DJK8X66SNGHY8M6L9VO3D7TS8,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:31 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:31 PDT 2015,,,3WR9XG3T6453EOFSL7SO6UIKO4A471,A1I9ZBV75AVWUS,Approved,Mon Oct 12 11:28:37 PDT 2015,Mon Oct 12 11:42:45 PDT 2015,Mon Oct 12 23:42:45 PDT 2015,Mon Oct 12 22:23:40 PDT 2015,,,848,100% (73/73),100% (73/73),100% (73/73),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0075.gif,Place five blocks vertically</br>Place three blocks to the left of the topmost block</br>Place one block to the right of the block second from the bottom</br>Place one block to the right of the block third from the bottom,X,
3R5LWXWHR02AJZGA8ITMLYXRSY1XGB,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:51 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:09 PDT 2015,,,37WLF8U1WQK5OQQQNPAC7X7KQFV6K9,A1OU9O4WETRJBL,Approved,Mon Oct 12 13:28:39 PDT 2015,Mon Oct 12 13:32:34 PDT 2015,Tue Oct 13 01:32:34 PDT 2015,2015-10-13 08:35:18 UTC,,,235,100% (23/23),100% (23/23),100% (23/23),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0970.gif,Place four black square going form left to right in a single row. Place a black square directly under each of the second and fourth (going from the left) square that you just placed. Now place two squares directly above both the third and fourth black square (again from left to right).,X,
3XJOUITW8ULUF71464X1Q9GNLPMQTG,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:30 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:52 PDT 2015,,,3BXQMRHWK0SLGPGU4JLV2GD4I63UMZ,A3TMUAPCRFG63N,Approved,Mon Oct 12 12:56:38 PDT 2015,Mon Oct 12 12:59:47 PDT 2015,Tue Oct 13 00:59:47 PDT 2015,Mon Oct 12 22:24:45 PDT 2015,,,189,100% (110/110),100% (110/110),100% (110/110),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0291.gif,place four blocks vertically</br>place one block to the right of the top block</br>place one block to the right of the second block down</br>place two blocks to the left of the bottom block</br>place one block to the right of the bottom block</br>place one block below the block to the right of the bottom of the vertical row,X,
3TC2K6WK9GWUP47V1VW53VMXR6O82W,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:53 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:17 PDT 2015,,,33M4IA01QHV4U9NHEWSZ8M6IIBNXRM,A3K43RI91Y567E,Approved,Mon Oct 12 13:24:08 PDT 2015,Mon Oct 12 13:26:48 PDT 2015,Tue Oct 13 01:26:48 PDT 2015,2015-10-13 08:30:18 UTC,,,160,100% (8/8),100% (8/8),100% (8/8),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0577.gif,"You will work with a in a 5 row by 5 column grid.</br>On the first row, place a block in the 3rd column.</br>On the 2nd row, place a block in the 3rd column.</br>On the 3rd row, place a block in the 3rd column.</br>On the 4th row, place blocks in columns 1-4 (leave the 5th blank)</br>On the 5th row, place a block in the 1st column, skip columns 2-3, then place blocks in columns 4 & 5.",X,
31JUPBOORNY0QQT3B1EAIRL6X6E8LK,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:33 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:51 PDT 2015,,,308Q0PEVB9710E20LTSCERJ9OCUI91,A3F6SDO4GYBE4Y,Approved,Mon Oct 12 10:32:14 PDT 2015,Mon Oct 12 10:34:02 PDT 2015,Mon Oct 12 22:34:02 PDT 2015,2015-10-13 05:35:17 UTC,,,108,100% (12/12),100% (8/8),100% (8/8),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0107.gif,"First place 4 blocks in a row straight across from each other.</br>Then under the last block on the right, place 4 blocks going down.</br>Next start on the last block you placed, and put 2 blocks on the left of that going in a row.",X,
3D17ECOUOEP1ZMJT6A1V7V4HJEI31I,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:02 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:21 PDT 2015,,,34QN5IT0T0LQFE2ACBXS8RO2ICH80T,A376BI2RNUIFRH,Approved,Mon Oct 12 13:36:03 PDT 2015,Mon Oct 12 13:36:35 PDT 2015,Tue Oct 13 01:36:35 PDT 2015,2015-10-13 08:40:18 UTC,,,32,100% (7/7),100% (7/7),100% (7/7),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0787.gif,"Place a column of five blocks.</br>To the right of the third block, place a block.</br>To the left of the fourth block, place two blocks.</br>To the right of the fourth block, place a block.</br>To the right of the fifth block, place a block.",X,
3KTZHH2ONI9KW8BOBDFPI40VXB48MM,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:33 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:03 PDT 2015,,,3RWE2M8QWI4BILPEIDMBQOEX77B0N4,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:08:30 PDT 2015,Mon Oct 12 13:09:20 PDT 2015,Tue Oct 13 01:09:20 PDT 2015,Mon Oct 12 22:24:04 PDT 2015,,,50,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0342.gif,"Start with any block, if a block is already filled in, keep it filled in</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block to the left of the last block</br>Put a block below the last block</br>Put a block below the last block</br>Put a block to the right of the last block</br>Put a block to the left of the last block</br>Put a block below the last block</br>Put a block below the last block",X,
3J9UN9O9J3MCDB00DCPI9X2WAJYJ07,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:22:00 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:13 PDT 2015,,,392CY0QWG2L038WO4YWLXJ8T2K14IC,A11VJ9HVZPID81,Approved,Mon Oct 12 13:37:08 PDT 2015,Mon Oct 12 13:51:01 PDT 2015,Tue Oct 13 01:51:01 PDT 2015,2015-10-13 08:55:16 UTC,,,833,100% (24/24),100% (24/24),100% (24/24),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0754.gif,Place one row of four blocks in the center of the grid.</br>Go to the block closest to the left and place two blocks on top of it and one below it.</br>On the second block closest to the left place one block on top of it and one below it.</br>On the third block closest to the left place one block on top of it.,X,
37OPIVELUUXCNI3SHEJQMQYU6D6AHK,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:47 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:54 PDT 2015,,,37W3JXSD672Y2AUDIMO7EZL8CWQYWQ,A24ZCFIA6MPZ84,Approved,Mon Oct 12 12:26:07 PDT 2015,Mon Oct 12 12:38:39 PDT 2015,Tue Oct 13 00:38:39 PDT 2015,Mon Oct 12 22:23:27 PDT 2015,,,752,100% (68/68),100% (68/68),100% (68/68),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0496.gif,Place a column of four blocks in the middle of the page</br>Place one block to the left and one block to the right of the block second from the top of the column of five.</br>Place a row of two blocks to the left of the block third from the top of the column of five.</br>Place one block to the left of the block fourth from the top most block in the column of five.,X,
31ANT7FQN8WFHCRBMIS9EFI8EZ4H5K,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:39 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:34 PDT 2015,,,3KJYX6QCMA5VSWZ96CI8IAN6SJIJVA,A2O31IKB0RQXPE,Approved,Mon Oct 12 13:02:06 PDT 2015,Mon Oct 12 13:03:37 PDT 2015,Tue Oct 13 01:03:37 PDT 2015,Mon Oct 12 22:23:11 PDT 2015,,,91,100% (100/100),100% (100/100),100% (100/100),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0813.gif,For the first column place five blocks vertically on top of each other. </br>Place two blocks horizontally directly to the left of the first columns top block. </br>Place one block directly to the left of the block that is second from the bottom in the first column. </br>Place one block directly to the left of the first columns bottom block. </br>Place on block directly to the right of the block that is second from the bottom in the first column.,X,
3BO3NEOQM0BCJDECNW1BM2Z96QLIAL,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:41 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:41 PDT 2015,,,3B3WTRP3DCWXPTOYWQ7KRBCSZGZ29C,AOAZMLP27GD81,Approved,Mon Oct 12 11:07:57 PDT 2015,Mon Oct 12 12:14:39 PDT 2015,Tue Oct 13 00:14:39 PDT 2015,Mon Oct 12 22:23:39 PDT 2015,,,4002,100% (98/98),100% (98/98),100% (98/98),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0407.gif,Place four blocks horizontally</br>Place two blocks vertically above the block second from the right</br>Place a block below the block second from the right</br>Place two blocks vertically above the rightmost block</br>Place a block below the rightmost block,X,
3YLPJ8OXX87U7JNQDHRLC90O2TSX4O,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:42 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 19 10:21:42 PDT 2015,,,3IXQG4FA2USRD6OUFJ0VS4FWTMGB9R,A106CDZZ196UJG,Approved,Mon Oct 12 11:35:04 PDT 2015,Mon Oct 12 11:42:48 PDT 2015,Mon Oct 12 23:42:48 PDT 2015,2015-10-13 06:45:18 UTC,,,464,100% (29/29),100% (29/29),100% (29/29),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0415.gif,Place a line of four blocks horizontally.</br>Place a line of three vertical blocks starting above the second block to the left.</br>Place a line of three vertical blocks starting above the rightmost block of the horizontal line.,X,
3MDWE879UHWORMQ1PGVU4KKC5II9BN,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:50 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:36:02 PDT 2015,,,3H0W84IWBLWVO9W0JR27KXLB25CRE7,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:21:01 PDT 2015,Mon Oct 12 13:21:20 PDT 2015,Tue Oct 13 01:21:20 PDT 2015,Mon Oct 12 22:24:08 PDT 2015,,,19,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0526.gif,"Start with any block, if a block is already filled in, keep it filled in</br>Put a block below the last block</br>Put a block below the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block</br>Put a block above the last block</br>Put a block above the last block</br>Put a block above the last block",X,
3KTCJ4SCVGV2L8R3CS6A3UDNJ5Z1MW,3496Z8XDHMD731SQ4AEC009514RI2Z,Create instructions for making a scene of blocks,"Given a visual layout of blocks, give a sequence of commands for how you would tell someone to create this layout.","instructions,commands,blocks",$0.33,Mon Oct 12 10:21:25 PDT 2015,5,BatchId:2120678;,10800,43200,Mon Oct 12 13:35:38 PDT 2015,,,3QEMNNSB2YTGEKYLEITH9YCQ1HJ7DX,A21YQXPL0SNNR2,Approved,Mon Oct 12 13:28:53 PDT 2015,Mon Oct 12 13:29:08 PDT 2015,Tue Oct 13 01:29:08 PDT 2015,Mon Oct 12 22:24:05 PDT 2015,,,15,100% (175/175),100% (175/175),100% (175/175),http://nlp.stanford.edu/mkayser/images/generate_images.2015_10_12.01/img_0220.gif,"Start with any block, if a block is already filled in, keep it filled in</br>Put a block below the last block</br>Put a block to the right of the last block</br>Put a block below the last block</br>Put a block below the last block</br>Put a block to the left of the last block</br>Put a block below the last block</br>Put a block to the right of the last block</br>Put a block above the last block</br>Put a block to the right of the last block</br>Put a block to the right of the last block",X,
